Date,Banque,Libellé,Montant,Tag,Type
2024/12/31,LBP,Macdo,-38.80€,fastfood
2024/12/30,LBP,Dialogues,-36.01€,culture
2024/12/30,LBP,Virement Mika,1000.00€,caché
2024/12/27,LBP,SNCF,-78.00€,transport
2024/12/27,LBP,Loop earplug,-43.16€,matériel
2024/12/26,LBP,MKM (Magic),-100.00€,magic
2024/12/26,LBP,Les petits culottés (couches),-49.50€,azenor
2024/12/24,LBP,LA POSTE MOBILE,-14.99€,abonnement
2024/12/24,LBP,Steam,-35.44€,culture
2024/12/24,LBP,Magasin U,-9.12€,bouffe
2024/12/24,LBP,Keolis,-1.70€,transport
2024/12/24,LBP,Virement Mika,400.00€,caché
2024/12/23,LBP,EDF,-76.00€,abonnement
2024/12/23,LBP,SNCF,-21.00€,transport
2024/12/23,LBP,Magasin,-7.40€,bouffe
2024/12/23,LBP,Netflix,-5.99€,abonnement
2024/12/23,LBP,Paypal: marvel snap,-5.99€,culture
2024/12/23,LBP,Paypal: marvel snap,-3.09€,culture
2024/12/20,LBP,Virement PAM,-60.00€,evl
2024/12/20,LBP,Doctolib,-7.50€,santé
2024/12/20,LBP,RATP,-4.15€,transport
2024/12/20,LBP,Virement Mika,1800.00€,caché
2024/12/19,LBP,Simone et Yvette,-26.22€,sortie
2024/12/19,LBP,Paypal: marvel snap,-10.99€,culture
2024/12/18,LBP,Rakuten: livre,-14.68€,culture
2024/12/17,LBP,Magasin U,-20.28€,bouffe
2024/12/16,LBP,Virement Mika,-100.00€,economies
2024/12/16,LBP,Bouygues,-19.99€,abonnement
2024/12/16,LBP,Buffalo Grill,-105.00€,restau
2024/12/16,LBP,Macdo Gare Rennes,-4.55€,fastfood
2024/12/16,LBP,Tram Rennes CB,-1.70€,transport
2024/12/16,LBP,Bus tram Rennes,-1.00€,transport
2024/12/16,LBP,Paiement dude resto,72.00€,restau,remboursement
2024/12/13,LBP,Virement Philippe Marchand,-55.00€,abonnement
2024/12/13,LBP,Tram Rennes CB,-1.70€,transport
2024/12/12,LBP,Ti Coop,-32.02€,bouffe
2024/12/10,LBP,Générations (mutuelle),-71.10€,santé
2024/12/10,LBP,PAJE,333.75€,azenor,remboursement
2024/12/09,LBP,Véronique Loriant (nounou),-688.04€,azenor
2024/12/09,LBP,Amazon,-35.99€,matériel
2024/12/09,LBP,Paypal: marvel snap,-22.99€,culture
2024/12/09,LBP,Vinted: livre,-18.55€,culture
2024/12/09,LBP,Paypal: marvel snap,-10.99€,culture
2024/12/09,LBP,Paypal: marvel snap,-10.99€,culture
2024/12/09,LBP,Paypal: marvel snap,-2.99€,culture
2024/12/09,LBP,Virement Maeliss,400.00€,caché
2024/12/06,LBP,MKM (Magic),-2.00€,magic
2024/12/06,LBP,Virement Mika,600.00€,caché
2024/12/06,LBP,Virement Mika,200.00€,caché
2024/12/05,LBP,CGT (Syndicat),-20.00€,abonnement
2024/12/05,LBP,Hellofresh,-74.29€,bouffe
2024/12/05,LBP,Magasin U,-59.53€,bouffe
2024/12/05,LBP,Ludik Addict,-50.50€,culture
2024/12/05,LBP,Paypal: macdo,-43.00€,fastfood
2024/12/05,LBP,CAF,96.66€,azenor,remboursement
2024/12/04,LBP,Virement Maeliss,-100.00€,caché
2024/12/04,LBP,Boulangerie David Le Relecq,-4.05€,bouffe
2024/12/03,LBP,Les petits culottés (couches),-49.50€,azenor
2024/12/02,LBP,Jennifer Crettex (psy),-65.00€,santé
2024/12/02,LBP,Virement Maeliss,-250.00€,caché
2024/12/02,LBP,Chèques vacances,-20.00€,autre
2024/12/02,LBP,Magasin U,-121.91€,bouffe
2024/12/02,LBP,Pole Dance,-67.00€,sport
2024/12/02,LBP,Les chanceux (PAM),-37.50€,restau
2024/12/02,LBP,Paypal: macdo,-31.90€,fastfood
2024/12/02,LBP,Amazon,-26.99€,matériel
2024/12/02,LBP,Magasin U,-16.13€,bouffe
