Date,Banque,Libellé,Montant,Tag,Type
2021/11/30,LBP,EDF,-38.00€,abonnement
2021/11/29,LBP,Virement Mika,-125.00€,caché
2021/11/29,LBP,Magasin U,-69.87€,bouffe
2021/11/29,LBP,La coloc,-11.80€,sortie
2021/11/29,LBP,Starbucks,-5.90€,sortie
2021/11/26,LBP,Remboursement Cadeau Medi Maman Mika,30.00€,autre
2021/11/25,LBP,Amazon,-97.24€,cadeau
2021/11/24,LBP,La poste mobile,-9.99€,abonnement
2021/11/24,LBP,Harmonie mutuelle,36.00€,santé,remboursement
2021/11/23,LBP,Ti Coop,-51.53€,bouffe
2021/11/22,LBP,Japanzone,-71.22€,cadeau
2021/11/22,LBP,Magasin U,-29.16€,bouffe
2021/11/22,LBP,Majestic Brest,-20.40€,restau
2021/11/22,LBP,Xsolla,-19.99€,magic
2021/11/22,LBP,Picard,-10.05€,bouffe
2021/11/22,LBP,Leetchi,-3.00€,cadeau
2021/11/19,LBP,Virement Maeliss,300.00€,caché
2021/11/17,LBP,Arkéa,-150.00€,restau
2021/11/16,LBP,Bouygues Telecom,-9.99€,abonnement
2021/11/16,LBP,Magasin U,-26.27€,bouffe
2021/11/16,LBP,Virement Maeliss,200.00€,caché
2021/11/15,LBP,MKM (Magic),-3.63€,magic
2021/11/15,LBP,Magasin U,-51.08€,bouffe
2021/11/15,LBP,Nature et découverte,-45.00€,cadeau
2021/11/15,LBP,The Cottage,-40.00€,sortie
2021/11/15,LBP,Savonnerie La Licorne,-28.34€,bouffe
2021/11/12,LBP,Paypal : Rakuten,-7.18€,culture
2021/11/12,LBP,Virement Mika,50.00€,caché
2021/11/12,LBP,Virement Maeliss,500.00€,caché
2021/11/10,LBP,Harmonie mutuelle,-12.00€,santé
2021/11/10,LBP,Géant,-60.60€,bouffe
2021/11/10,LBP,Cultura,-56.00€,culture
2021/11/10,LBP,Librairie Dialogues,-32.01€,culture
2021/11/10,LBP,Boucherie,-12.95€,bouffe
2021/11/09,LBP,Loyer (Mme Calvarin),-1300.00€,loyer
2021/11/09,LBP,Amazon,-39.97€,matériel
2021/11/08,LBP,Géant,-78.11€,bouffe
2021/11/08,LBP,Ti Coop,-63.03€,bouffe
2021/11/08,LBP,Micromania,-32.99€,culture
2021/11/04,LBP,Paypal : Remboursement vélo,-312.25€,transport
2021/11/04,LBP,Librairie Dialogues,-94.01€,culture
2021/11/04,LBP,Amazon,-29.99€,matériel
2021/11/04,LBP,Netflix,-8.99€,abonnement
2021/11/04,LBP,Paypal : Rakuten,-6.08€,culture
2021/11/03,LBP,Dialogues (Librairie),-98.90€,culture
2021/11/03,LBP,Rakuten,-57.99€,culture
2021/11/03,LBP,Magasin U,-41.78€,bouffe
2021/11/03,LBP,Le Mistral (kebab),-18.00€,restau
2021/11/03,LBP,Disney +,-8.99€,abonnement
2021/11/03,LBP,Retrait,-40.00€,dab
2021/11/03,LBP,Virement Mika,1800.00€,caché
2021/11/02,LBP,EDF,-38.00€,abonnement
2021/11/02,LBP,Remboursement avance Kevin,200.00€,autre,remboursement
