Date,Banque,Libellé,Montant,Tag,Type
2026/04/30,CMB,PayPal:Steam,-3.99€,culture
2026/04/30,CMB,PayPal:D+,-6.99€,abonnement
2026/04/29,CMB,PayPal:Google Play,-4.89€,culture
2026/04/29,CMB,Vers compte commun,-1800.00€,caché
2026/04/29,CMB,Salaire Arkea,2163.99€,salaire
2026/04/28,CMB,PayPal:Hellofresh,-85.95€,bouffe
2026/04/27,CMB,PayPal:Steam,-20.99€,culture
2026/04/25,CMB,Vers compte commun,-2200.00€,caché
2026/04/23,CMB,Virement PEE,678.20€,salaire
2026/04/23,CMB,Virement PEE,3921.63€,salaire
2026/04/21,CMB,PayPal:Nintendo,-11.99€,culture
2026/04/21,CMB,PayPal:Hellofresh,-82.19€,bouffe
2026/04/21,CMB,Mutuelle Génération,9.00€,santé,remboursement
2026/04/20,CMB,PayPal:Google Play,-11.99€,culture
2026/04/20,CMB,Basic Fit,-20.99€,sport
2026/04/14,CMB,PayPal:Hellofresh,-98.16€,bouffe
2026/04/14,CMB,PayPal:Uber Eats,-31.49€,fastfood
2026/04/14,CMB,PayPal:Steam,-8.77€,culture
2026/04/10,CMB,PayPal:Nintendo,-29.99€,culture
2026/04/10,CMB,PayPal:Nintendo,-5.31€,culture
2026/04/08,CMB,Cotisation eurocompte,-5.11€,banque
2026/04/01,CMB,"""INT DEB+COM TRIM 01 TAEG 12,0566""",-1.68€,banque
2026/04/01,CMB,"""RETROCES. INT DEB+COM TRIM01""",0.50€,banque,remboursement
2026/04/09,CMB,Mutuelle Génération,50.00€,santé,remboursement
2026/04/08,CMB,PayPal:Hellofresh,-0.61€,bouffe
2026/04/07,CMB,Forever : Assurance prêt,-28.40€,loyer
2026/04/07,CMB,Assurance habitation,-16.64€,loyer
2026/04/07,CMB,"""REJ VIR AC04 SYNDIC""",89.20€,autre,remboursement
2026/04/05,CMB,Echeance prêt principal,-496.79€,loyer
2026/04/05,CMB,Echeance prêt taux zéro,-123.62€,loyer
2026/04/01,CMB,PayPal:Google Play,-9.99€,culture
2026/04/01,CMB,Mensualité appel de fond Syndic,-89.20€,loyer
